"","RackNo","RackPos","Replicate_1","Replicate_2","mean","sd","CATNUM","mol weight Structure","Name","SecName","Class","Enzyme","Action","Selectivity","Description"
"606",8,"F05",3.6319198067348,0.799123942686608,2.2155218747107,2.00308916518568,"H 4759",297.74051,"Hydrochlorothiazide","6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide","Biochemistry","Enzyme","Inhibitor","Carbonic anhydrase","Carbonic anhydrase inhibitor; diuretic"
"607",4,"A08",2.06221240054455,2.36678420643982,2.21449830349219,0.215364789306779,"C 6862",438.78799,"CB34","N,N-Dipropyl-2-(4-chlorophenyl)-6,8-dichloro-imidazo[1,2-a]pyridine-3-acetamide","Benzodiazepine",NA,"Ligand",NA,"High affinity ligand at peripheral benzodiazepine receptors"
"608",3,"E03",2.53410707754484,1.88914564015279,2.21162635884881,0.456056605983736,"B 4558",316.33504,"BWB70C","N-[3-[3-4(-Fluorophenoxy)phenyl]-1-methyl-2-propenyl]-N-hydroxyurea","Leukotriene","Enzyme","Inhibitor","5-lipoxygenase","Selective inhibitor of 5-lipoxygenase"
"609",2,"A06",3.47660594064826,0.946630529799994,2.21161823522413,1.78896276924603,"A 9834",166.67382,"(±)-AMT hydrochloride","(±)-2-Amino-5,6-dihydro-6-methyl-4H-1,3-thiazine hydrochloride","Nitric Oxide","Enzyme","Inhibitor","iNOS","Potent, selective and reversible inducible nitric oxide synthase inhibitor"
"610",2,"A04",2.48932269862443,1.92915223255474,2.20923746558958,0.396100335178306,"A 8723",210.28401,"Altretamine","N,N,N',N',N'',N''-Hexamethyl-1,3,5-triazine-2,4,6-triamine","DNA Metabolism",NA,"Inhibitor",NA,"Antineoplastic"
"611",9,"F07",2.88636530615914,1.50654846592406,2.1964568860416,0.975677844525617,"K 1888",376.50296,"K 185","N-Butanoyl 2-(5,6,7-trihydro-11-methoxybenzo[c]cyclohept[2,1-a]indol-13-yl)ethanamine","Melatonin",NA,"Antagonist",NA,"Melatonin receptor antagonist"
"612",2,"C03",1.76340950011922,2.6250594584856,2.19423447930241,0.609278528569973,"A 8003",136.11383,"Allopurinol","1H-Pyrazolo[3,4-d]pyrimidin-4-ol","Cell Stress","Enzyme","Inhibitor","Xanthine oxidase","Xanthine oxidase inhibitor; inhibits the final step in uric acid biosynthesis"
"613",14,"A07",1.9704160380369,2.39228751258145,2.18135177530917,0.29830818043962,"S 1441",612.75105,"Cortexolone maleate","N-(4-[4-(2-methoxyphenyl)-piperazin-1-yl]-butyl-5-(dimethylamino)-napthalene-1-sulfonamide maleate","Dopamine",NA,"Antagonist","D2","D2 dopamine receptor antagonist"
"614",5,"B09",2.93599203846872,1.40874630409095,2.17236917127984,1.07992581531674,"D 3768",527.5861,"Dequalinium dichloride","1,1'-Decamethylenebis(4-aminoquinaldinium) dichloride","K+ Channel",NA,"Blocker",NA,"Selective blocker of apamin-sensitive K+ channels"
"615",7,"E09",2.70350251156879,1.63406650435059,2.16878450795969,0.756205452749054,"F-114",507.44964,"cis-(Z)-Flupenthixol dihydrochloride","(Z)-4-[3-[2-(Trifluoromethyl)-9H-thioxanthen-9-ylidene]propyl]-1-piperazine-ethanol dihydrochloride","Dopamine",NA,"Antagonist",NA,"Dopamine receptor antagonist; antipsychotic"
"616",16,"E08",1.49567108119839,2.83189548912096,2.16378328515968,0.944853340029029,"V 5888",371.40194,"VUF 5574","N-(2-methoxyphenyl)-N'-[2-(3-pyridinyl)-4-quinazolinyl]-urea","Adenosine",NA,"Antagonist","A3","Potent, selective and competitive A3 adenosine receptor antagonist"
"617",3,"F09",1.90310820301358,2.42251776160753,2.16281298231056,0.36727802109489,"C 0737",369.47049,"Cilostazol","OPC 13013; OPC 21; Pletaal
","Cyclic Nucleotides","Enzyme","Inhibitor","PDE III","Specific type III phosphodiesterase (PDE) inhibitor"
"618",6,"H03",5.58153690106925,-1.27749032955667,2.15202328575629,4.85006466711877,"D 8040",465.4431,"(±) trans-U-50488 methanesulfonate","trans-(±)-3,4-Dichloro-
N-methyl-N-[2-(1-pyrrolidinyl)-cyclohexyl]-benzeneacetamide methanesulfonate","Opioid",NA,"Agonist","kappa","Selective kappa opioid receptor agonist."
"619",8,"A06",1.55748760729935,2.7366553613279,2.14707148431363,0.833797515030098,"H 5752",330.47145,"17alpha-hydroxyprogesterone","17alpha-Hydroxy-4-pregnene-3,20-dione","Hormone",NA,"Metabolite","Progesterone","Metabolite of progesterone"
"620",6,"A08",2.47580361746195,1.79588360928025,2.1358436133711,0.480776048449698,"D-104",451.35127,"4-DAMP methiodide","4-Diphenylacetoxy-N-methylpiperidine methiodide","Cholinergic",NA,"Antagonist","M3","M3 muscarinic acetylcholine receptor antagonist."
"621",4,"G09",1.59169316125103,2.67498314213079,2.13333815169091,0.766001691471518,"C 8031",335.36572,"N6-Cyclopentyladenosine","CPA","Adenosine",NA,"Agonist","A1","Selective A1 adenosine receptor agonist"
"622",7,"A09",2.6360121705614,1.62524806053529,2.13063011554835,0.71471815637945,"F 9427",501.67193,"Fexofenadine hydrochloride","Terfenidine carboxylate, MDL 16455","Histamine",NA,"Antagonist","H1","H1 Histamine receptor antagonist"
"623",1,"C10",2.70773190073586,1.54949782712642,2.12861486393114,0.818995167650551,"A 5922",214.2247,"Amifostine","2-(3-Aminopropyl)aminoethyl phosphorothioate; WR2721","Cell Stress",NA,"Inhibitor","Cytoprotectant","Radioprotective agent; selectively protects normal tissues from the damaging effects of anti-neoplastic radiation therapy"
"624",3,"F05",1.10151940440855,3.15184019493995,2.12667979967425,1.44979573459251,"B 8385",344.84165,"Bestatin hydrochloride","N-[(2S,3R)-3-Amino-2-hydroxy-4-phenylbutyryl]-L-leucine hydrochloride","Biochemistry","Enzyme","Inhibitor","Aminopeptidase","Aminopeptidase inhibitor"
"625",4,"A07",4.15387885979978,0.0976554467483226,2.12576715327405,2.86818308137633,"C 6022",323.86919,"Cyproheptadine hydrochloride",NA,"Serotonin",NA,"Antagonist","5-HT2","5-HT2 serotonin receptor antagonist"
"626",4,"C06",1.37491903610348,2.87647654930238,2.12569779270293,1.06176149992456,"C 5793",598.54922,"Ceftriaxone sodium","Ro-13-9904/001","Antibiotic",NA,NA,"Cell wall synthesis","Third generation cephalosporin antibiotic; interferes with cell wall synthesis"
"627",14,"E09",2.46584752364502,1.78259513536693,2.12422132950598,0.483132397013341,"S 4250",105.09414,"D-Serine","R(-)-2-Amino-3-hydroxypropionic acid","Glutamate",NA,"Agonist","NMDA-Glycine","Glycine mimic active at the strychnine-insensitive glycine binding site associated with the NMDA glutamate receptor as well as the inhibitory post-synaptic glycine receptor"
"628",14,"G05",4.65277848658459,-0.410286210004918,2.12124613828984,3.58012738054465,"R-134",180.25182,"Rilmenidine hemifumarate","N-(Dicyclopropylmethyl)-4,5-dihydro-2-oxazolamine;
Oxaminozoline","Imidazoline",NA,"Agonist","I1","Selective I1 imidazoline receptor agonist."
"629",7,"C04",4.43573401452896,-0.197502951257581,2.11911553163569,3.27619327735184,"E 8875",272.39078,"beta-Estradiol","Dihydrofolliculin","Hormone",NA,NA,"Estrogen","Major estrogen sectreted by premenopausal ovary"
"630",2,"D11",1.88620256954094,2.3504294735363,2.11831602153862,0.328257991824352,"B 1266",108.09758,"p-Benzoquinone","Quinone; p-BQ","DNA Repair",NA,"Inhibitor","G:C site","Benzene metabolite; induces mutations in DNA at G:C base pairs; induces writhing in mice; topoisomerase II inhibitor"
"631",7,"G04",4.21697501899845,0.0194513714183872,2.11821319520842,2.96809743539475,"E-007",314.34401,"Methyl 6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate","DMCM","Benzodiazepine",NA,"Agonist",NA,"Benzodiazepine receptor inverse agonist"
"632",3,"G10",1.51002355464163,2.72510438500263,2.11756396982213,0.859191894838045,"C 1290",276.74371,"Chlorpropamide",NA,"Hormone",NA,"Releaser","Insulin","Stimulates insulin release"
"633",2,"A03",2.45208060261776,1.77939580793665,2.1157382052772,0.475659979920093,"A 7824",131.17601,"6-Aminohexanoic acid","6-Aminocaproic acid; EACA","Immune System",NA,"Inhibitor","Blood Clotting","Promotes rapid dissociation of plasmin, thereby inhibiting the activation of plasminogen and subsequent fibrinolysis; inhibits plasminogen binding to activated platelets"
"634",10,"G10",3.31710386208109,0.90341830208931,2.1102610820852,1.70673342712224,"M 6628",226.708,"O-Methylserotonin hydrochloride","Mexamine hydrochloride","Serotonin",NA,"Agonist",NA,"Nonselective serotonin receptor agonist that lacks affinity for the 5-HT3 receptor"
"635",3,"G07",1.7678130831845,2.45200819186326,2.10991063752388,0.483799001001412,"B-138",335.94277,"BTCP hydrochloride",NA,"Dopamine",NA,"Blocker","Reuptake","Selective blocker of dopamine reuptake"
"636",3,"G02",1.93857661758043,2.27463496890256,2.10660579324149,0.237629139094251,"B 2515",222.30826,"L-Buthionine-sulfoximine",NA,"Multi-Drug Resistance","Enzyme","Inhibitor",NA,"Glutathione synthesis inhibitor"
"637",3,"F04",1.34672600380136,2.86038881162624,2.1035574077138,1.07032123584284,"B 7005",392.47183,"Betamethasone","9alpha-Fluoro-16beta-methylprednisolone","Hormone",NA,NA,"Glucocorticoid","SAID (steroidal anti-inflammatory drug); glucocorticoid"
"638",14,"B10",1.35576267626106,2.85071572672564,2.10323920149335,1.05709143953902,"S 7389",388.96043,"SB 269970 hydrochloride","[R]-3-[2-(2-[4-Methyl-piperidin-1-yl]ethyl)pyrrolidine-1-sulfonyl]phenol hydrochloride","Serotonin",NA,"Antagonist","5-HT7","Selective 5-HT7 serotonin receptor antagonist"
"639",2,"B10",1.33772899188843,2.85537393308838,2.09655146248841,1.07313702935595,"A-244",145.11584,"trans-Azetidine-2,4-dicarboxylic acid","tADA","Glutamate",NA,"Agonist","mGluR1, mGluR5","mGluR1 and mGluR5 metabotropic glutamate receptor agonist"
"640",8,"A05",2.38539412850289,1.80411289587703,2.09475351218996,0.411027901366221,"H 2775",149.10409,"DL-threo-beta-hydroxyaspartic acid","threo-2-Amino-3-hydroxysuccinic acid","Glutamate",NA,"Inhibitor","Transport","Glutamate transport inhibitor"
"641",5,"H06",3.71005838791175,0.475280704234633,2.09266954607319,2.287333235759,"D 1262",887.48879,"P1,P4-Di(adenosine-5')tetraphosphate triammonium","Ap4A","Biochemistry",NA,"Inhibitor",NA,"Dinucleoside polyphosphate that competitively inhibits ADP-induced platelet aggregation"
"642",9,"D03",2.89214636949366,1.27516054326958,2.08365345638162,1.14338164280558,"I 6504",247.72401,"(-)-Isoproterenol hydrochloride","(-)-Isoprenaline hydrochloride","Adrenoceptor",NA,"Agonist","beta","beta-Adrenoceptor agonist; increases cytosolic cAMP"
"643",15,"F10",2.32149483839709,1.84450172617839,2.08299828228774,0.337285064229118,"T 6376",394.44414,"Triamcinolone","Fluoxyprednisolone","Hormone",NA,"Agonist","Glucocorticoid","Synthetic glucocorticoid agonist; inducer of gene expression and apoptosis"
"644",14,"F09",2.56328519470251,1.59252604242583,2.07790561856417,0.686430379473745,"S 5013",576.71198,"Albuterol hemisulfate","Salbutamol hemisulfate","Adrenoceptor",NA,"Agonist","beta2","beta Adrenoceptor agonist"
"645",16,"D08",0.71978604647118,3.43572678286592,2.07775641466855,1.92046011200551,"V 4629",491.07588,"(±)-Verapamil hydrochloride",NA,"Ca2+ Channel",NA,"Modulator","L-type","L-type Ca2+ channel modulator; adrenoceptor antagonist; antiarryhthmic; cardiac depressant; coronary vasodilator"
"646",1,"A07",1.54849203018255,2.59993298029197,2.07421250523726,0.743481025839603,"A 3539",175.61625,"Gabaculine hydrochloride",NA,"GABA","Enzyme","Inhibitor","GABA transaminase","GABA transaminase inhibitor; conformationally constrained GABA analog"
"647",8,"D08",3.30898320395626,0.838963124286592,2.07397316412142,1.74656794800136,"H 9382",211.09249,"3-Hydroxybenzylhydrazine dihydrochloride","NSD-1015; alpha-Hydrazino-m-cresol dihydrochloride","Biochemistry","Enzyme","Inhibitor","Amino acid decarboxylase","Centrally acting aromatic amino acid decarboxylase inhibitor; penetrates the blood-brain barrier"
"648",10,"F09",2.31660616226625,1.8262940462437,2.07145010425498,0.346703022137472,"M 5644",521.10237,"(±)-Methoxyverapamil hydrochloride","D600; Gallopamil","Ca2+ Channel",NA,"Antagonist","L-type","L-type Ca2+ channel antagonist"
"649",16,"B07",1.98028746954037,2.16039541211452,2.07034144082745,0.127355547539741,"U-104",292.13985,"UK 14,304","5-Bromo-N-(4,5-dihydro-1H-imidazol-2-yl)-6-quinoxalinamine","Adrenoceptor",NA,"Agonist","alpha2","alpha2 Adrenoceptor agonist"
"650",13,"B03",4.36696728808636,-0.257930722796942,2.05451828264471,3.27029674579176,"P 7505",161.07558,"Putrescine dihydrochloride","Putrescine dihydrochloride","Glutamate",NA,"Agonist","NMDA-Polyamine","Binds to the polyamine modulatory site of the NMDA glutamate receptor and potentiates NMDA-induced currents; precursor of spermidine"
"651",5,"E06",2.04702538297521,2.05834121431379,2.0526832986445,0.00800150107427501,"D 0676",337.84988,"Dobutamine hydrochloride","(±)-4-[2-[[3-(4-Hydroxyphenyl)-1-methylpropyl]amino]ethyl]-1,2-benzenediol hydrochloride","Adrenoceptor",NA,"Agonist","beta1","beta1 Adrenoceptor agonist"
"652",7,"G06",4.14685275301752,-0.0453691610875286,2.050741795965,2.96434854370253,"F 4646",183.18395,"p-Fluoro-L-phenylalanine","4-Fluoro-L-phenylalanine","Neurotransmission","Enzyme","Substrate","Tyrosine Hydroxylase","Substrate for tyrosine hydroxylase; arrests cells at G2"
"653",14,"C02",2.57358084351513,1.52029604959812,2.04693844655663,0.744784820299395,"R 2625",300.44496,"Retinoic acid","Vitamin A acid","Apoptosis","Enzyme","Activator",NA,"Induces caspase-dependent apoptosis"
"654",4,"G04",3.03343106159515,1.06023160370528,2.04683133265021,1.39526271730755,"C 4542",311.85804,"Cyclobenzaprine hydrochloride","5-(3-Dimethylaminopropylidene)dibenzo[a,e]cycloheptatriene hydrochloride","Serotonin",NA,"Antagonist","5-HT2","5-HT2 serotonin receptor antagonist"
"655",3,"H08",0.686683627829404,3.39164581445607,2.03916472114273,1.9126971050169,"C 0256",497.29383,"Citicoline sodium","CDP-coline; Citidine (5')-diphosphocholine sodium","Lipid","Enzyme","Inhibitor","PLA2","Phospholipase A2 inhibitor; neuroprotective in situations of hypoxia and ischemia"
"656",6,"G09",1.62126644738006,2.4544633423285,2.03786489485428,0.589159174481622,"D-149",356.26264,"Dihydro-beta-erythroidine hydrobromide","3beta-1,6-Didehydro-14,17-dihydro-3-methoxy-16(15H)-oxaerythrinan-15-one hydrobromide","Cholinergic",NA,"Antagonist","nAch","Competitive nicotinic acetylcholine receptor antagonist."
"657",9,"B06",1.19271156615444,2.88199953839932,2.03735555227688,1.19450698055122,"I-138",161.16164,"1,5-Isoquinolinediol","1,5-Dihydroxyisoquinoline","Apoptosis","Enzyme","Inhibitor","PARS","Potent inhibitor of Poly(ADP-ribose) synthetase which is activated by nitric oxide; neuroprotective agent"
"658",4,"G10",-0.0117518618635632,4.08629462124722,2.03727137969183,2.89775645782532,"C 8645",262.2239,"Cinoxacin","1-Ethyl-1,4-dihydro-4-oxo[1,3]dioxolo[4,5-g]cinnoline-3-carboxylic acid","Antibiotic","Enzyme","Inhibitor",NA,"Quinolone antibacterial; enzyme inhibitor"
"659",9,"G08",4.23463479994019,-0.165414782291842,2.03461000882417,3.11130489715331,"L 1788",256.77812,"Lidocaine N-methyl hydrochloride","QX-222","Na+ Channel",NA,"Blocker",NA,"Voltage-gated sodium channel blocker"
"660",1,"H09",2.95624024985,1.10776854452406,2.03200439718703,1.30706687766743,"A 5879",281.01322,"2-(2-Aminoethyl)isothiourea dihydrobromide","AET; S-(2-Aminoethyl)isothiouronium dihydrobromide","Nitric Oxide","Enzyme","Inhibitor","NOS","Inhibits constitutive and inducible nitric oxide synthase (NOS)"
"661",6,"E08",3.09234867619477,0.97075721224125,2.03155294421801,1.50019171106903,"D-127",407.46778,"Dextrorphan D-tartrate","(+)-3-Hydroxy-N-methylmorphinan D-tartrate","Glutamate",NA,"Antagonist","NMDA","Noncompetitive NMDA glutamate receptor antagonist."
"662",9,"A03",-0.0767353496028621,4.13759249992681,2.03042857516197,2.97997980054575,"I 5879",222.24868,"3-Isobutyl-1-methylxanthine","IBMX","Adenosine","Enzyme","Inhibitor","Phosphodiesterase","Potent phosphodiesterase inhibitor; more active than theophylline at adenosine receptors"
"663",14,"B09",0.137874011224617,3.9117534634049,2.02481373731476,2.66853575201725,"O 2139",417.63751,"N-Oleoyldopamine","OLDA","Neurotransmission",NA,"Ligand","CB1","Endogenous vanilloid; weak CB1 cannabinoid receptor ligand."
"664",7,"H06",4.18171081898067,-0.136100598814213,2.02280511008323,3.05315373340746,"F 4765",510.45316,"Fluphenazine dihydrochloride",NA,"Dopamine",NA,"Antagonist","D1/D2","Dopamine receptor antagonist; antipsychotic"
"665",9,"E05",1.51363251406272,2.53011884289704,2.02187567847988,0.718764376102167,"I-119",328.67162,"Indatraline hydrochloride","Lu 19-005","Dopamine",NA,"Inhibitor","Reuptake","Potent inhibitor of dopamine, norepinephrine and serotonin reuptake"
"666",6,"G06",3.7969887735804,0.245971695554912,2.02148023456766,2.51094825598106,"D-031",318.25688,"Dipropyldopamine hydrobromide",NA,"Dopamine",NA,"Agonist",NA,"Dopamine receptor agonist"
"667",16,"F05",2.73412893002487,1.30685310227062,2.02049101614775,1.00923641642867,"T-182",282.38884,"Tyrphostin A9","[[3,5-bis(1,1-Dimethylethyl)-4-hydroxyphenyl]methylene]-propanedinitrile","Phosphorylation","Enzyme","Inhibitor","PDGFR","Selective PDGF tyrosine kinase receptor inhibitor"
"668",2,"B06",2.35646887162405,1.67134296675255,2.0139059191883,0.484457173301206,"A 9898",454.44894,"(-)Amethopterin",NA,"DNA Metabolism",NA,"Inhibitor",NA,"Inactive isomer of amethopretin, a folic acid antagonist"
"669",6,"G10",1.71412753322931,2.30225261610207,2.00819007466569,0.415867234285232,"E 0381",344.84165,"Epibestatin hydrochloride","([2R,3R]-3-Amino-2-hydroxy-4-phenylbutanoyl)-L-leucine hydrochloride","Biochemistry","Enzyme","Inhibitor","Metalloprotease","Metallo-protease inhibitor; aminopeptidase inhibitor"
"670",7,"A05",2.37572543908448,1.634617923832,2.00517168145824,0.524042149623341,"E-101",377.31437,"S-(-)-Eticlopride hydrochloride","FLB 131","Dopamine",NA,"Antagonist","D2","Potent and selective D2 dopamine receptor antagonist"
"671",11,"H07",4.03144408603273,-0.0332281246989704,1.99910798066688,2.8741572835089,"N 3529",474.40191,"NAN-190 hydrobromide","1-(2-Methoxyphenyl)-4-[4-(2-phthalimido)butyl]piperazine hydrobromide","Serotonin",NA,"Antagonist","5-HT1A","Potent 5-HT1A serotonin receptor antagonist that lacks TFMPP-like stimulus properties"
"672",15,"F09",2.97861141594892,1.01890227542861,1.99875684568877,1.38572362241517,"T 5318",304.30794,"Tyrphostin AG 808","2-Cyano-3-(3',4'-dihydroxyphenyl)-1-(3""-indolyl)-3-oxo-1-propene","Phosphorylation","Enzyme","Inhibitor","Tyrosine kinase","Protein tyrosine kinase inhibitor"
"673",7,"F03",4.20552905582208,-0.209885403483067,1.99782182616951,3.1221695059238,"E 7138",141.17122,"Ethosuximide","2-Ethyl-2-methylsuccinimide","Anticonvulsant",NA,NA,NA,"Inhibits voltage-gated sodium channels; used for the treatment of absence-type seizures"
"674",4,"G06",0.893310349448204,3.09703576436902,1.99517305690861,1.55826918476365,"C 5982",256.69363,"7-Chloro-4-hydroxy-2-phenyl-1,8-naphthyridine","
","Adenosine",NA,"Antagonist","A1","A1 adenosine receptor antagonist"
"675",9,"F02",3.02345383850245,0.965538172986928,1.99449600574469,1.45516612219606,"I 4883",206.28721,"(±)-Ibuprofen","alpha-Methyl-4-(isobutyl)phenylacetic acid","Prostaglandin","Enzyme","Inhibitor","COX","Anti-inflammatory and analgesic; non-selective COX inhibitor"
"676",7,"F11",2.35173093648376,1.63198830581221,1.99185962114799,0.508934894856897,"G 7788",189.17227,"alpha-Guanidinoglutaric acid","GGA","Nitric Oxide","Enzyme","Inhibitor","NOS","Endogenous convulsant; nitric oxide synthase (NOS) inhibitor"
"677",9,"B08",1.52426559908872,2.45557183053286,1.98991871481079,0.658532951615444,"K 4262",377.52855,"Karakoline",NA,"Cholinergic",NA,"Antagonist","Nicotinic","Nicotinic acetylcholine receptor antagonist"
"678",15,"E06",1.97471094683261,1.99798752248718,1.98634923465989,0.0164590244881459,"T 2057",441.96206,"Trequinsin hydrochloride","HL 725","Cyclic Nucleotides","Enzyme","Inhibitor","PDE III","Phosphodiesterase III (PDE III) inhibitor"
"679",3,"B02",2.40513682055793,1.56201014659327,1.9835734835756,0.596180588559673,"B 2134",750.71533,"(+)-Bromocriptine methanesulfonate",NA,"Dopamine",NA,"Agonist","D2","D2 dopamine receptor agonist; inhibits prolaction secretion"
"680",8,"C03",3.93943665210817,0.0247680243480607,1.98210233822812,2.76808873278741,"G-154",171.24134,"Gabapentin","1-(Aminomethyl)-cyclohexaneacetic acid","Anticonvulsant",NA,NA,NA,"Anticonvulsant that may modulate certain types of Ca2+ channel currents; analgesic"
"681",6,"G02",3.41940729668445,0.53478473886999,1.97709601777722,2.03973617179429,"D 6940",209.72102,"R-(-)-Desmethyldeprenyl hydrochloride","L-Nordeprenyl hydrochloride","Neurotransmission","Enzyme","Inhibitor","MAO-B","MAO-B inhibitor; metabolite of L-deprenyl"
"682",6,"H05",3.96027834762091,-0.00681100595750016,1.9767336708317,2.80515578348825,"D 9815",547.59143,"Doxazosin mesylate","1-(4-amino-6,7-dimethoxy-2-quinazolinyl)-4-[4-(1,4-benzodioxan-2-yl)carpiperazin-1-yl)]-6,7-dimethoxyquinazoline mesylate","Adrenoceptor",NA,"Blocker","alpha1","alpha1 adrenoceptor blocker"
"683",9,"B07",1.88254914510822,2.06628367452705,1.97441640981764,0.129919931690178,"K 0250",213.23535,"Kainic acid","2-Carboxy-3-carboxymethyl-4-isopropenylpyrrolidine","Glutamate",NA,"Agonist","Kainate","Excitatory amino acid receptor agonist selective for the kainate glutamate receptor subtype; conformationally restricted analog of L-glutamic acid"
"684",13,"D10",2.76313967680178,1.18496076429977,1.97405022055078,1.11594101095578,"Q 0125",302.24275,"Quercetin dihydrate","3,3',4',5,7-Pentahydroxyflavone dihydrate","Cyclic Nucleotides","Enzyme","Inhibitor","PDE","Mitochondrial ATPase and phosphodiesterase (PDE) inhibitor; inhibits PI3-K activity"
"685",5,"B08",1.42699203226824,2.51993969233735,1.97346586230279,0.772830701916837,"D 2531",352.31802,"Dextromethorphan hydrobromide monohydrate","d-3-Methoxy-N-methylmorphinan hydrobromide","Glutamate",NA,"Antagonist","NMDA","Allosteric antagonist at NMDA-controlled ion channels"
"686",9,"G06",4.55057646611541,-0.611062367987566,1.96975704906392,3.64982982163004,"I18008",129.16007,"Isonipecotic acid","4-Piperidine carboxylic acid","GABA",NA,"Agonist","GABA-A","GABA-A receptor agonist"
"687",5,"C07",2.53723652270329,1.39250189249354,1.96486920759842,0.809449619680385,"D 1414",379.43794,"Droperidol","1-[1-[3-(p-Fluorobenzoyl)propyl]-1,2,3,6-tetrahydro-4-pyridyl]-2-benzimidazolinone","Dopamine",NA,"Antagonist","D1/D2","D1, D2 dopamine receptor antagonist"
"688",8,"A02",2.6389093798447,1.28812663688304,1.96351800836387,0.955147637457958,"G-002",163.6051,"Isoguvacine hydrochloride","1,2,3,6-Tetrahydro-4-pyridinecarboxylic acid hydrochloride","GABA",NA,"Agonist","GABA-A, GABA-C","GABA-A receptor agonist"
"689",9,"H07",3.13002178926196,0.792918159729771,1.96146997449587,1.65258182477791,"K 3375",189.17219,"Kynurenic acid","4-Hydroxyquinoline-2-carboxylic acid","Glutamate",NA,"Antagonist","NMDA-Glycine","Excitatory amino acid receptor antagonist; blocks kainic acid-induced neurotoxicity; metabolite of tryptophan"
"690",6,"D05",3.00868957813515,0.911294060179669,1.95999181915741,1.48308259357659,"D 9190",231.08291,"DCEBIO","5,6-Dichloro-1-ethyl-1,3-dihydro- 2H-benzimidazol-2-one","K+ Channel",NA,"Activator","hlK1","Increases epithelial chloride secretion through the synergistic activation of a basolateral membrane-located K+ channel (hlK1) and an apical membrane Cl- conductance"
"691",3,"D02",1.50287068040917,2.4065580387994,1.95471435960429,0.639003459190292,"B 2377",137.96428,"N-Bromoacetamide","NBA","Na+ Channel",NA,"Modulator",NA,"Removes fast inactivation of Na+ currents and transient K+ currents; chemical modifier"
"692",14,"C04",2.79971942968125,1.1020916931937,1.95090556143748,1.20040408440072,"R 9644",244.20864,"Ribavirin","1-beta-D-Ribofuranosyl-1,2,4-triazole-3-carboxamide","Cell Cycle","Enzyme","Inhibitor","IMP dehydrogenase","Antiviral agent; its metabolite, ribavirin 5'-phosphate, is an inhibitor of inosine monophosphate (IMP) dehydrogenase"
"693",3,"C05",0.769938238820579,3.11334618073529,1.94164220977793,1.6570396468143,"B 7880",430.0887,"8-Bromo-cAMP sodium","8-Bromoadenosine-3',5'-cyclophosphate sodium","Cyclic Nucleotides","Enzyme","Activator",NA,"Membrane-permeable analog of cAMP"
"694",11,"H06",3.96538533069954,-0.0858607829389286,1.9397622738803,2.86466359920941,"N 1530",354.40934,"Nomifensine maleate","1,2,3,4-Tetrahydro-2-methyl-4-phenyl-8-isoquinolinamine maleate","Dopamine",NA,"Inhibitor","Reuptake","Dopamine reuptake inhibitor; antidepressant"
"695",2,"B08",2.28083920209899,1.59767573547103,1.93925746878501,0.483069519911543,"A-155",173.17002,"trans-(±)-ACPD","trans-(±)-1-Amino-1,3-cyclopentanedicarboxylic acid","Glutamate",NA,"Agonist","Metabotropic","Metabotropic glutamate receptor agonist"
"696",13,"A03",2.97538069871576,0.88759280227354,1.93148675049465,1.47628897925349,"P 7412",424.33346,"Pirenzepine dihydrochloride","5,11-Dihydro-11-
[(4-methyl-1-piperazinyl)acetyl]-6H-pyrido[2,3-b][1,4]benzodiazepin-6-one dihydrochloride","Cholinergic",NA,"Antagonist","M1","Selective M1 muscarinic acetylcholine receptor antagonist"
"697",9,"G05",3.89667128789917,-0.0471401131817475,1.92476558735871,2.78869578542514,"I-122",501.84164,"ICI 204,448 hydrochloride",NA,"Opioid",NA,"Agonist","kappa","kappa Opioid receptor agonist that does not cross the blood brain barrier"
"698",15,"B05",2.6579039698453,1.17562054255292,1.91676225619911,1.04813266307888,"T 0625",125.14699,"Taurine","2-Aminoethanesulfonic acid","Glycine",NA,"Agonist",NA,"Non-selective endogenous agonist at glycine receptors"
"699",4,"H09",2.0449945685559,1.78346596572916,1.91423026714253,0.184928648533034,"C 8088",214.22008,"Cantharidic Acid",NA,"Phosphorylation","Enzyme","Inhibitor","PP1 / PP2A","Protein phosphatase 1 (PP1) and 2A (PP2A) inhibitor"
"700",3,"C06",0.620066946071624,3.2042078702254,1.91213740814851,1.82726357101081,"B 9929",443.42071,"BRL 15572","4-(3-Chlorophenyl)-alpha-(diphenylmethyl)-1-piperazineethanol hydrochloride","Serotonin",NA,"Antagonist","5-HT1D","Potent and selective 5-HT1D serotonin receptor antagonist"
"701",16,"F11",2.26586091851368,1.55413153056158,1.90999622453763,0.503268676590682,"Z 3003",268.2219,"Zardaverine","6-(4-Difluoromethoxy-3-methoxyphenyl)-3(2H)-pyridazinone","Cyclic Nucleotides","Enzyme","Inhibitor","PDE III/ PDE IV","Phosphodiesterase III (PDE III) and phosphodiesterase IV (PDE IV) inhibitor"
"702",5,"B07",2.07285439735773,1.73818556981171,1.90551998358472,0.236646597409539,"D 1413",224.21814,"2',3'-didehydro-3'-deoxythymidine","2',3'-Anhydrothymidine; d4T","Immune System","Enzyme","Inhibitor","Reverse Transcriptase","Nucleoside analog; inhibits HIV replication in vitro"
